session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First language,First Language,Nationality,Sex,Student Status
602640ab704fd22620eb1843,5de1868db28cf71e8fd77007,APPROVED,2021-02-12 08:47:42.109000,2021-02-12 08:54:54.072000,431.963,62,450,8,98,2021-02-17 14:47:44.170000,NOCODE,United Kingdom,United Kingdom,Part-Time,,English,United Kingdom,Female,No
602640acbf92e72825884864,5f949c635f7ebd2ec6327727,RETURNED,2021-02-12 08:47:46.888000,,6410929.440053,28,412,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
602641a6721d3026742a3ecb,5c8249a1fff8430014e992fe,APPROVED,2021-02-12 08:52:33.615000,2021-02-12 09:15:12.640000,1359.025,31,842,6,99,2021-02-17 14:30:53.139000,NOCODE,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
60266167d8107c2d2d2310ed,5a0789a9728b1b0001ad906c,APPROVED,2021-02-12 11:07:21.741000,2021-02-12 11:11:11.954000,230.213,,807,4,100,2021-02-17 14:26:35.894000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
60266168d1c1e82bd4cdfb80,5d4c06c6a8d9fb001a1470d5,APPROVED,2021-02-12 11:08:51.715000,2021-02-12 11:26:57.879000,1086.164,34,377,1,100,2021-02-17 14:26:41.087000,5E5B3080,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Female,No
60266169fb08c52c34f5dcc4,5c72de7b96a9600001870966,RETURNED,2021-02-12 11:07:24.965000,,6402551.399665,26,305,5,97,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6026616eacfd7c2bd5ee3c80,5b7dcd35fd1dfa0001d53e3a,APPROVED,2021-02-12 11:09:10.958000,2021-02-12 11:12:00.709000,169.751,34,194,3,99,2021-02-17 14:26:43.587000,5E5B3080,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,No
602661719f17de2cf193feaf,5e282e43266894a3e79a6eaa,APPROVED,2021-02-12 11:07:36.782000,2021-02-12 11:11:01.348000,204.566,21,422,1,100,2021-02-17 14:26:45.392000,5E5B3080,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,Yes
6026617bb8642a2ab8b7bbfa,5ee75e1beeb295022cd66254,REJECTED,2021-02-12 11:07:42.289000,2021-02-12 11:45:11.062000,2248.773,62,135,5,93,2021-02-17 14:42:56.574000,NOCODE,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,No
6026617d98b7af2c72b3220e,5f11ae10e3411a04c189ae61,RETURNED,2021-02-12 11:07:41.571000,,6402534.817551,18,228,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6026617e1ad4752cb1a90c12,5e35b14a6d19d855b5da8a65,APPROVED,2021-02-12 11:07:42.679000,2021-02-12 11:24:28.059000,1005.38,28,107,0,100,2021-02-17 14:26:48.381000,5E5B3080,China,United Kingdom,Full-Time,,English,China,Female,No
60266182f1e3cc2c190bc483,5a8d6772f49c9a0001f3cd72,TIMED-OUT,2021-02-12 11:07:46.545000,,6402529.850702,58,827,7,99,,,United Kingdom,United Kingdom,Full-Time,,English,United Kingdom,Female,No
60266184dee01c2c4e148f4d,5f3e6a07e06e71069f919082,APPROVED,2021-02-12 11:07:48.267000,2021-02-12 11:14:07.089000,378.822,30,310,1,100,2021-02-17 14:26:49.855000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,DATA EXPIRED,United Kingdom,Male,No
602661b56965e32b5ad72fba,5f5ba24c66811130d94d6d4b,APPROVED,2021-02-12 11:16:53.754000,2021-02-12 11:40:30.121000,1416.367,30,396,5,99,2021-02-17 14:26:51.950000,5E5B3080,United States,United States,Full-Time,English,DATA EXPIRED,United States,Male,No
602662245810832c2679c8a4,5fedf28ae66d7f0841b007e0,APPROVED,2021-02-12 11:10:28.305000,2021-02-12 11:23:11.472000,763.167,37,86,0,100,2021-02-17 14:26:54.281000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,DATA EXPIRED,United Kingdom,Male,No
60266ad89f4c702d24952e70,5ece79f8b7ffe109bd488629,APPROVED,2021-02-12 11:54:20.556000,2021-02-12 12:03:13.183000,532.627,19,280,0,100,2021-02-17 14:26:56.024000,5E5B3080,South Africa,United Kingdom,Part-Time,English,English,United Kingdom,Female,Yes
60267601721d302fd615679e,5d7f598628843a00181eb444,APPROVED,2021-02-12 12:37:09.357000,2021-02-12 12:41:15.787000,246.43,59,545,3,100,2021-02-17 14:26:58.085000,NOCODE,United Kingdom,United Kingdom,Full-Time,,English,United Kingdom,Male,No
6026760173830e2f94a58a16,5f5b0f1be585c32184a4cf35,RETURNED,2021-02-12 12:46:00.059000,,6396636.375594,27,608,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
602676052e967c2fde23005f,5c28d34f664ccc000127be3c,APPROVED,2021-02-12 12:35:17.270000,2021-02-12 12:44:40.501000,563.231,28,472,2,100,2021-02-17 14:27:01.247000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
6026761238b55a307c0988a4,5ec6f9a4ce75e2141fb9d957,APPROVED,2021-02-12 12:35:34.456000,2021-02-12 12:38:55.388000,200.932,32,240,1,100,2021-02-17 14:27:03.851000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
60267618348a9d2e4cbd6b85,5fd89aedd5a1ef000a19d3c8,RETURNED,2021-02-12 12:35:36.661000,,6397259.791643,22,33,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6026761e518ff52fa42db809,5f668a416b792f26ef5ea974,APPROVED,2021-02-12 12:35:46.478000,2021-02-12 12:54:27.220000,1120.742,36,93,0,100,2021-02-17 14:27:06.097000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,DATA EXPIRED,United Kingdom,Male,No
602676215e99f62f7d27a28d,5f0a14c3d362030c483654a3,APPROVED,2021-02-12 12:35:45.731000,2021-02-12 12:40:05.932000,260.201,19,302,3,99,2021-02-17 14:27:07.488000,5E5B3080,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Male,Yes
602676267740d2303c96349d,5ff879d01c5ba407767eee1b,APPROVED,2021-02-12 12:35:53.796000,2021-02-12 12:53:45.091000,1071.295,24,25,1,99,2021-02-17 14:27:09.826000,NOCODE,United Kingdom,United Kingdom,Part-Time,English,,United Kingdom,Female,No
6026762731ae9d306ac57ea0,5c8ebaed13e167000176428f,APPROVED,2021-02-12 12:35:56.327000,2021-02-12 12:42:54.949000,418.622,27,513,3,99,2021-02-17 14:27:11.197000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
6026762864e53430696cffbb,5fecd6c1bb7b299f28b60234,APPROVED,2021-02-12 12:36:10.134000,2021-02-12 12:43:48.806000,458.672,31,93,0,100,2021-02-17 14:27:14.841000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,DATA EXPIRED,United Kingdom,Male,No
602678361a02062f790b4bd0,5fd8093166f7411334464af1,APPROVED,2021-02-12 12:44:40.595000,2021-02-12 13:21:55.510000,2234.915,45,46,0,100,2021-02-17 14:38:17.203000,5E5B3080,United Kingdom,United Kingdom,Part-Time,English,DATA EXPIRED,United Kingdom,Female,DATA EXPIRED
6026789d6e8b7b2fa14cc41e,5f2d912c8df9de071c515eb3,APPROVED,2021-02-12 12:46:30.634000,2021-02-12 12:52:23.653000,353.019,21,65,1,99,2021-02-17 14:27:16.256000,5E5B3080,United Kingdom,United Kingdom,Other,English,DATA EXPIRED,United Kingdom,Female,Yes
60269045df453734e580b953,5e387a5c32667b0943276347,APPROVED,2021-02-12 14:27:17.566000,2021-02-12 14:30:48.775000,211.209,34,874,1,100,2021-02-17 14:27:17.968000,5E5B3080,United States,United States,Full-Time,English,English,United States,Male,No
6026905063ec8a33f080df3b,5d0e091ccd9c9300191cb9c9,APPROVED,2021-02-12 14:27:46.597000,2021-02-12 14:29:50.726000,124.129,30,228,0,100,2021-02-17 14:27:21.159000,5E5B3080,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Female,No
60269054d8107c335c487402,60172479af1cb7951a747a77,TIMED-OUT,2021-02-12 14:27:31.848000,,6390544.686612,20,31,0,100,,,South Africa,South Africa,Other,English,DATA EXPIRED,South Africa,Female,Yes
602690597e6662339e3c8648,5ceeb2bcfb09f7000157ed16,APPROVED,2021-02-12 14:27:37.485000,2021-02-12 14:33:46.575000,369.09,32,40,1,99,2021-02-17 14:27:23.572000,5E5B3080,Nigeria,Canada,Part-Time,,English,Nigeria,Male,Yes
60269063acfd7c33dfe709df,58642f4de16d530001b34622,APPROVED,2021-02-12 14:27:47.269000,2021-02-12 14:45:13.197000,1045.928,61,1706,8,99,2021-02-17 14:27:24.837000,5E5B3080,United States,United States,Full-Time,English,English,United States,Male,No
602690679f2731336df28fe7,5f05b6a83c0c4206b334458a,TIMED-OUT,2021-02-12 14:27:51.484000,,6390525.087544,37,226,3,98,,,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
6026906b70fe2933d55d8128,5ef692a99d9342394babb853,APPROVED,2021-02-12 14:27:55.068000,2021-02-12 14:39:21.608000,686.54,38,277,1,100,2021-02-17 14:27:32.904000,5E5B3080,Canada,Canada,Full-Time,English,English,Canada,Female,No
6026906fc1e12334940848f8,5f0f37283635570a83c68bfe,RETURNED,2021-02-12 14:38:00.074000,,6389916.516341,27,250,5,98,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6026907428e77b33a3b09968,5ec3a81bc1172f212ae916c5,APPROVED,2021-02-12 14:28:06.968000,2021-02-12 14:37:41.783000,574.815,24,290,0,100,2021-02-17 14:27:34.934000,5E5B3080,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,Yes
60269079f50d5a345a4bbf1b,5f5f3e4fe40e17027ac55f7b,APPROVED,2021-02-12 14:28:17.054000,2021-02-12 14:35:49.064000,452.01,39,212,1,100,2021-02-17 14:27:37.436000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,DATA EXPIRED,United Kingdom,Male,No
602692d1edcce33499d96a88,5fff45be1db265034d96ab6b,APPROVED,2021-02-12 14:38:16.592000,2021-02-12 14:40:23.876000,127.284,32,51,0,100,2021-02-17 14:27:39.396000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,DATA EXPIRED,United Kingdom,Male,No
602696dbd1c2b2344c7a128f,5d68c8aa40524c00189e8ac2,APPROVED,2021-02-12 14:55:27.374000,2021-02-12 15:07:19.553000,712.179,29,897,2,100,2021-02-17 14:27:41.119000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
602696e0a01dee350fe7afd2,5c3e012952f38e0001331e40,RETURNED,2021-02-12 14:55:30.558000,,6388866.063389,37,499,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
602696e17e66623551d10a25,5eb05ee34ca8a81042c289ab,APPROVED,2021-02-12 14:56:51.173000,2021-02-12 15:17:12.993000,1221.82,30,367,0,100,2021-02-17 14:27:45.469000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
602696f033fc1336281b2647,5ec79cbd44972a1fceed2719,APPROVED,2021-02-12 14:55:44.576000,2021-02-12 15:15:39.890000,1195.314,60,319,1,100,2021-02-17 14:27:48.044000,5E5B3080,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Male,No
602696f1fe366c361740fbcf,5f8f436e4676a71879786b95,APPROVED,2021-02-12 14:55:49.475000,2021-02-12 15:00:41.208000,291.733,49,144,2,100,2021-02-17 14:27:50.204000,5E5B3080,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,DATA EXPIRED,United Kingdom,Female,No
602696f68351e6351d9ba828,5e870606f9dd66349540b880,APPROVED,2021-02-12 14:55:50.392000,2021-02-12 15:11:37.691000,947.299,26,383,4,99,2021-02-17 14:27:52.295000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
602696f882962534a764f487,5d420674de544f001a039de0,APPROVED,2021-02-12 14:55:52.582000,2021-02-12 15:11:32.786000,940.204,24,354,10,92,2021-02-17 14:27:54.714000,5E5B3080,United States,United States,Part-Time,English,DATA EXPIRED,United States,Male,Yes
602696fe30d20734d83db968,5eda94f69f275211dff92234,APPROVED,2021-02-12 14:55:58.574000,2021-02-12 15:23:51.742000,1673.168,37,579,0,100,2021-02-17 14:27:57.150000,5E5B3080,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,DATA EXPIRED,United States,Female,No
602697009614623596d8a436,5ed8fe73a4b0a909ca791ae3,APPROVED,2021-02-12 14:56:02.438000,2021-02-12 15:06:15.539000,613.101,29,217,0,100,2021-02-17 14:27:59.618000,5E5B3080,Germany,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Male,Yes
6026970539fada355ea32764,5fabf9bfaa84e00ccd8961a2,RETURNED,2021-02-12 15:06:05.816000,,6388230.859675,54,354,3,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
602697a0a770da340399a9e5,5e7890373d791e0009febd86,APPROVED,2021-02-12 14:58:45.066000,2021-02-12 15:07:36.579000,531.513,22,333,0,100,2021-02-17 14:28:01.632000,5E5B3080,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,United Kingdom,Female,Yes
60269a7633fc1336281b2663,5f7a0f43bb9fd00d6d1e1202,APPROVED,2021-02-12 15:10:55.326000,2021-02-12 15:22:18.875000,683.549,36,523,0,100,2021-02-17 14:28:04.308000,5E5B3080,United States,United States,Full-Time,English,DATA EXPIRED,United States,Female,No
60269b8126052e37196b4670,5e9bcccaf08add0db471c5a8,APPROVED,2021-02-12 15:15:13.191000,2021-02-12 15:18:39.086000,205.895,21,302,0,100,2021-02-17 14:28:06.374000,5E5B3080,United Kingdom,United Kingdom,Other,,English,United Kingdom,Male,Yes
60269b839f273135d3550a76,5d8e154af2858200171fdb95,APPROVED,2021-02-12 15:15:17.928000,2021-02-12 15:18:20.059000,182.131,35,392,9,98,2021-02-17 14:28:08.969000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
6026b0e4150b353a0f81b9fc,5a513719acc75b000179bff1,APPROVED,2021-02-12 16:46:32.245000,2021-02-12 16:52:22.861000,350.616,48,463,4,99,2021-02-17 14:28:11.111000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
6026b16205055a03460acc64,5ee0edcb962eba464f486b40,APPROVED,2021-02-12 16:49:28.965000,2021-02-12 17:11:53.194000,1344.229,62,435,2,100,2021-02-17 14:28:14.055000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
6026b2a9ea73523b8c4e53b5,600e5f637d72e160a8d70943,APPROVED,2021-02-12 16:57:47.269000,2021-02-12 17:20:48.132000,1380.863,30,83,0,100,2021-02-17 14:28:16.629000,5E5B3080,Iran,Canada,Full-Time,English,,Canada,Female,No
6026b2ce078f1d3b2fb7a488,5ff34f9bb82e46414cb694d4,APPROVED,2021-02-12 16:55:25.296000,2021-02-12 16:58:45.134000,199.838,26,70,3,97,2021-02-17 14:28:18.330000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,DATA EXPIRED,United Kingdom,Female,Yes
6026b2de5873ea3af01b414b,5ac2509f1667e40001d8445c,APPROVED,2021-02-12 16:54:58.672000,2021-02-12 17:13:09.403000,1090.731,66,380,12,93,2021-02-17 14:47:47.296000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
6026b2de6e8b7b3b635108a7,5bc8cdca0f10750001d70716,APPROVED,2021-02-12 16:55:17.669000,2021-02-12 16:59:22.094000,244.425,42,570,1,100,2021-02-17 14:28:19.675000,5E5B3080,United States,Canada,Full-Time,English,English,Canada,Female,No
6026b2e22e967c3aad3cf5a7,5e2eda312575cf49bea78a73,APPROVED,2021-02-12 16:56:58.862000,2021-02-12 17:13:42.668000,1003.806,33,425,3,100,2021-02-17 14:28:22.652000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
6026b2ee5e97a502d88c7ce4,5c618b9f21fb620001408d79,APPROVED,2021-02-12 16:55:14.351000,2021-02-12 16:58:24.616000,190.265,28,204,1,100,2021-02-17 14:28:25.490000,5E5B3080,Spain,United Kingdom,Full-Time,English,English,United Kingdom,Female,Yes
6026b31a83e2593a509fda38,5dd6329b8062875cbb664f2d,APPROVED,2021-02-12 16:55:53.953000,2021-02-12 16:59:58.064000,244.111,53,191,4,97,2021-02-17 14:28:27.428000,5E5B3080,Canada,Canada,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,Canada,Female,No
6026b32b62fd603b2b9aa8bd,5f7af172a4512900087bfc7f,APPROVED,2021-02-12 16:56:17.452000,2021-02-12 17:00:42.857000,265.405,41,130,1,100,2021-02-17 14:28:29.415000,5E5B3080,United Kingdom,United Kingdom,Other,English,DATA EXPIRED,United Kingdom,Female,Yes
6026c6d5078f1d3efbad24cb,5f3dec9a4c8ba4213fd77b05,APPROVED,2021-02-12 18:20:05.183000,2021-02-12 18:34:19.466000,854.283,25,113,2,100,2021-02-17 14:28:30.917000,5E5B3080,Mexico,Mexico,Full-Time,English,DATA EXPIRED,Mexico,Male,Yes
6026c6d81afe363f7e91c96e,5f5a4d4dfc41a50de4ec33aa,APPROVED,2021-02-12 18:20:08.151000,2021-02-12 18:23:58.278000,230.127,46,165,0,100,2021-02-17 14:28:32.110000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,DATA EXPIRED,United Kingdom,Female,No
6026c706a01dee3ef09824bf,59bd9d713c45a10001ccca7a,APPROVED,2021-02-12 18:20:54.193000,2021-02-12 18:23:34.038000,159.845,33,1231,1,100,2021-02-17 14:28:34.143000,5E5B3080,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,No
6026c70bfd272e3eeae1336c,5f04783c7c6da16df6628313,APPROVED,2021-02-12 18:21:02.879000,2021-02-12 18:27:07.168000,364.289,51,243,2,100,2021-02-17 14:28:39.510000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
6026c70f0ac9cb3e1d5c02da,5ffc406c2a8864000b72f6de,APPROVED,2021-02-12 18:21:08.335000,2021-02-12 18:27:25.471000,377.136,50,141,1,100,2021-02-17 14:28:41.349000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,DATA EXPIRED,United Kingdom,Male,No
6026c71eb8882e3eec12a996,5e272f914dc08804b3b1e486,APPROVED,2021-02-12 18:21:18.631000,2021-02-12 18:26:56.503000,337.872,42,213,1,100,2021-02-17 14:28:42.678000,NOCODE,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",,English,United Kingdom,Female,No
6026c728b109d70776feb25c,6004e75efe5b7a327c96deb0,REJECTED,2021-02-12 18:21:47.344000,2021-02-12 18:34:17.448000,750.104,35,105,2,95,2021-02-17 14:46:16.662000,5E5B3080,United States,United States,DATA EXPIRED,English,DATA EXPIRED,United States,Male,No
6026c72e5a2f823f307a05ff,601ac1085ae80c370b772568,APPROVED,2021-02-12 18:21:52.253000,2021-02-12 18:35:48.602000,836.349,33,64,0,100,2021-02-17 14:28:44.850000,5E5B3080,United States,,,English,,United States,Male,
6026c73105055a086089041a,5e18ec6ccfe732000cddf5ed,RETURNED,2021-02-12 18:21:41.673000,,6376495.171262,19,175,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6026c747f5361f3ee862d12e,5f566443352f600826449f4b,APPROVED,2021-02-12 18:21:59.083000,2021-02-12 18:37:06.727000,907.644,48,171,0,100,2021-02-17 14:28:46.089000,5E5B3080,Ireland,Ireland,Full-Time,English,DATA EXPIRED,Ireland,Female,No
6026ca6aa770da3f664d5d77,5bfbff5763fc010001526679,APPROVED,2021-02-12 18:35:21.975000,2021-02-12 18:39:01.049000,219.074,32,392,1,100,2021-02-17 14:28:47.678000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,Yes
6026e914487c5945b3408ae4,5c0fdc33e32f860001650afd,APPROVED,2021-02-12 20:46:12.958000,2021-02-12 20:51:36.918000,323.96,20,178,2,100,2021-02-17 14:28:50.192000,5E5B3080,United Kingdom,United Kingdom,Due to start a new job within the next month,English,English,United Kingdom,Male,Yes
6026e927bd465044566687aa,5f887f9b603e63016f9a053c,APPROVED,2021-02-12 20:47:22.307000,2021-02-12 20:54:25.151000,422.844,34,215,2,100,2021-02-18 09:53:10.310000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,DATA EXPIRED,United Kingdom,Male,No
6026e92b078f1d443494f459,5e10faccfeea897bcd4c4e85,RETURNED,2021-02-12 20:46:35.674000,,6367801.214014,51,207,3,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6026e93a518ff5459508bf23,5b0f025ed282ff00015bc309,APPROVED,2021-02-12 20:46:55.860000,2021-02-12 21:04:47.579000,1071.719,36,677,3,100,2021-02-17 14:28:51.856000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
6026e94cf1e3cc4502963119,5f8eeed471a1830af422d7a1,APPROVED,2021-02-12 20:48:55.026000,2021-02-12 20:57:51.595000,536.569,37,114,4,97,2021-02-17 14:28:55.619000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,DATA EXPIRED,United Kingdom,Female,Yes
6026e9557e666245b788818c,5f04d99fac08ac7b22af01be,APPROVED,2021-02-12 20:48:01.808000,2021-02-12 20:51:40.741000,218.933,55,273,0,100,2021-02-17 14:28:57.098000,5E5B3080,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Male,No
6026e97738b55a461c8e5b38,5ff637018573f01a703f23f4,APPROVED,2021-02-12 20:48:02.947000,2021-02-12 20:59:13.446000,670.499,35,96,0,100,2021-02-17 14:28:59.407000,5E5B3080,United Kingdom,United Kingdom,Part-Time,English,DATA EXPIRED,United Kingdom,Female,No
6026e99afb08c5458c76d058,5e187af2085a1c154dfaa728,APPROVED,2021-02-12 20:48:31.763000,2021-02-12 20:51:14.728000,162.965,47,214,0,100,2021-02-17 14:29:00.824000,5E5B3080,United Kingdom,United Kingdom,Part-Time,,English,United Kingdom,Female,No
6026e9a66705854554e6e588,5f6fb649d4da20577e29c9fa,APPROVED,2021-02-12 20:48:46.499000,2021-02-12 21:07:53.870000,1147.371,37,199,1,100,2021-02-17 14:29:02.993000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,DATA EXPIRED,United Kingdom,Male,No
6026e9bf06ab0144e33e78b8,5af3714be1b5b8000148c763,RETURNED,2021-02-12 20:49:11.184000,,6367645.758055,,134,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6026e9c59f273145da1dd125,5f85b65255ed2005223c457d,APPROVED,2021-02-12 20:49:09.423000,2021-02-12 21:03:27.372000,857.949,25,191,0,100,2021-02-17 14:29:04.720000,5E5B3080,United Kingdom,United Kingdom,Unemployed (and job seeking),English,DATA EXPIRED,United Kingdom,Male,No
6026eacb64e53445802c22ed,5f230bc547d0300776347df5,APPROVED,2021-02-12 20:53:31.935000,2021-02-12 20:59:01.158000,329.223,59,220,2,99,2021-02-17 14:37:30.180000,5E5B3080,United Kingdom,United Kingdom,Other,English,English,United Kingdom,Female,No
6027e9b4ce71f92ae48ad26c,5f6b76f22e4b9c070fb0653d,APPROVED,2021-02-13 15:01:08.859000,2021-02-13 15:04:04.736000,175.877,21,95,2,97,2021-02-17 14:29:06.256000,5E5B3080,United Kingdom,United Kingdom,Other,English,DATA EXPIRED,United Kingdom,Female,Yes
6027e9b8630159292538671d,5c6af9fae101fb00014fae46,REJECTED,2021-02-13 15:01:12.814000,2021-02-13 15:06:06.299000,293.485,35,505,5,99,2021-02-17 14:46:00.612000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
6027e9c379ba0129b3a6eda1,5bc5be2572df5f00014479f9,APPROVED,2021-02-13 15:01:23.159000,2021-02-13 15:17:22.922000,959.763,57,894,1,100,2021-02-17 14:29:08.265000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
6027e9c7c5a84e620440cac4,5f0ae85ed1a1d801cf4e8106,APPROVED,2021-02-13 15:01:27.844000,2021-02-13 15:06:52.045000,324.201,30,136,0,100,2021-02-17 14:29:12.449000,5E5B3080,Hungary,Hungary,Full-Time,English,Hungarian,Hungary,Female,Yes
6027e9ca1b58e26053f29ffe,601859bd0e26c90cbe973076,APPROVED,2021-02-13 15:01:43.239000,2021-02-13 15:15:49.888000,846.649,43,84,1,100,2021-02-17 14:29:14.412000,5E5B3080,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,DATA EXPIRED,United Kingdom,Female,No
6027e9caa73ba009b3c5e908,5e6fd38fe95be7071b5196bf,APPROVED,2021-02-13 15:01:35.043000,2021-02-13 15:13:00.758000,685.715,36,931,13,98,2021-02-17 14:29:15.624000,5E5B3080,United States,United States,Full-Time,English,English,United States,Male,No
6027e9cbd83eed60dd3404d7,5ea9c57990b83d0f9b246749,APPROVED,2021-02-13 15:01:33.431000,2021-02-13 15:11:20.701000,587.27,22,52,2,99,2021-02-17 14:29:19.505000,5E5B3080,United Kingdom,United Kingdom,Full-Time,,English,United Kingdom,Male,Yes
6027e9cd7da1f3298058f891,5fbd220526eaba06196829f9,APPROVED,2021-02-13 15:01:33.910000,2021-02-13 15:03:56.747000,142.837,23,120,1,99,2021-02-17 14:29:20.802000,5E5B3080,United Kingdom,United Kingdom,Other,English,DATA EXPIRED,United Kingdom,Female,Yes
6027e9d0eaecac2987bdc65d,5bd6b15f4b4f9e0001137bd9,APPROVED,2021-02-13 15:01:36.051000,2021-02-13 15:11:40.813000,604.762,40,572,3,99,2021-02-17 14:29:22.339000,5E5B3080,United States,United States,Full-Time,English,DATA EXPIRED,United States,Male,No
